ID,Brand,Category,Name,Price,Image URL
165,BOSS,Trousers,Relaxed-fit pleat-front trousers in super-soft twill,"
HK$ 1,550.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50444543_001_350?$large$=&fit=crop%2C1&align=1%2C1
166,BOSS,Trousers,Tapered-fit trousers in stretch-cotton corduroy,"
HK$ 1,550.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50457923_131_350?$large$=&fit=crop%2C1&align=1%2C1
167,BOSS,Trousers,Pleated relaxed-fit trousers in an Italian cotton blend,"
HK$ 2,600.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50443612_355_350?$large$=&fit=crop%2C1&align=1%2C1
168,BOSS,Trousers,Formal pleat-front trousers in structured fabric,"
HK$ 3,400.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50444056_402_350?$large$=&fit=crop%2C1&align=1%2C1
169,BOSS,Trousers,Slim-fit trousers in stretch fabric containing silk,"
HK$ 2,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50443613_001_350?$large$=&fit=crop%2C1&align=1%2C1
170,BOSS,Trousers,Formal pleat-front trousers in structured fabric,"
HK$ 3,400.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50444056_463_350?$large$=&fit=crop%2C1&align=1%2C1
171,BOSS,Trousers,Straight-fit formal trousers with silk trims,"
HK$ 2,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50445874_001_350?$large$=&fit=crop%2C1&align=1%2C1
172,BOSS,Trousers,Cropped relaxed-fit trousers in stretch cotton,"
HK$ 1,900.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50445126_402_350?$large$=&fit=crop%2C1&align=1%2C1
173,BOSS,Trousers,Oversized-fit cuffed trousers with virgin wool,"
HK$ 2,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50445865_609_350?$large$=&fit=crop%2C1&align=1%2C1
174,BOSS,Trousers,Regular-fit chinos in two-tone stretch twill,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50443589_402_350?$large$=&fit=crop%2C1&align=1%2C1
175,BOSS,Trousers,Double-faced cotton-blend tracksuit bottoms with curved logo,"
HK$ 1,450.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50441275_001_350?$large$=&fit=crop%2C1&align=1%2C1
176,BOSS,Trousers,Regular-fit melange trousers in virgin wool ,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50409254_419_350?$large$=&fit=crop%2C1&align=1%2C1
177,BOSS,Trousers,Tapered-fit trousers in cotton-blend stretch jersey,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50442121_410_350?$large$=&fit=crop%2C1&align=1%2C1
178,BOSS,Trousers,Tapered-fit trousers in cotton-blend stretch jersey,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50442121_001_350?$large$=&fit=crop%2C1&align=1%2C1
179,BOSS,Trousers,Relaxed-fit shorts with layered metallic logo,"
HK$945.00 - HK$1,350.00
",https://images.hugoboss.com/is/image/boss/hbeu50423612_012_350?$large$=&fit=crop%2C1&align=1%2C1
